,word,score,pvalue
1983,thấm,200.35794332830096,1.744700930774184e-45
838,hút,178.7568913523615,9.054124389200529e-41
2262,tốt,163.5184659947452,1.927331503524933e-37
306,chất_lượng,162.97642972093496,2.5314568538370227e-37
2189,tã,137.8382288166522,7.906214258561494e-32
109,bé,115.68250992832381,5.578173646579335e-27
1297,mỏng,92.73938218588162,5.965461304313195e-22
178,bỉm,84.27990645799602,4.294577801842413e-20
535,dùng,79.62220604405044,4.533020294483571e-19
2236,tả,70.36126140254581,4.938015356242219e-17
1288,mềm,66.74364403415674,3.0921279847660353e-16
1472,nhận,56.49906735834254,5.622503676504354e-14
1276,mặc,55.229655113829416,1.0723854963585479e-13
2108,tràn,54.27383931053656,1.744083574126604e-13
2248,tặng,45.19726836928673,1.781534059219462e-11
1920,thoáng,44.58715596330275,2.4328241667017176e-11
1257,mùi,42.79715596330274,6.072037333651638e-11
1924,thoải_mái,38.94593734863108,4.357060908706676e-10
1482,nhẹ,38.911164586153305,4.4353666248528536e-10
1289,mềm_mại,35.7513782704723,2.241733198482182e-09
1111,lưng,32.966389172046654,9.376595628378866e-09
2545,đêm,32.00393288076286,1.5386076625260386e-08
1580,ok,31.549676109595822,1.9440279925182063e-08
1950,thích,28.576712652879138,9.005878598872781e-08
861,hằn,27.17274889568467,1.8606288417332167e-07
2191,tè,27.17274889568467,1.8606288417332167e-07
2485,êm,25.218803735623304,5.118075334786777e-07
623,giao,24.854437231674975,6.182656713581156e-07
71,bobby,24.41715783650034,7.757471329122513e-07
1931,thun,23.904328066598705,1.012438865449312e-06
1969,thơm,23.26843357118586,1.4089354449362033e-06
1683,quà,22.6129799524295,1.981414377715858e-06
1068,loại,21.25908080874749,4.012051544189282e-06
465,cục,20.948994223581373,4.716754008237833e-06
991,kèm,20.775713684381365,5.163360862964165e-06
1606,pampers,20.179410697185922,7.050776715021427e-06
1350,ngon,19.964835343753535,7.887954483740391e-06
1253,mông,17.998335804528466,2.2109817507074288e-05
839,hăm,17.724940536867138,2.552578779320918e-05
1292,mịn,17.447353041114503,2.9537528999099644e-05
953,khăn,17.366406161513197,3.08226001594676e-05
1422,nhà,16.69394529655179,4.3920951640730004e-05
2691,ổn,16.575497314472038,4.6751156803982884e-05
885,hộp,16.44905058863505,4.997520382127426e-05
607,ghi,16.3666709140333,5.219502121454256e-05
801,hàng,16.30315546868588,5.397399831260904e-05
2345,vón,15.85321100917431,6.845028927627662e-05
484,date,15.525834048679295,8.138537226500424e-05
936,khác,15.365608010533464,8.858609338196981e-05
1837,sản_phẩm,14.49895132166816,0.00014023758942619097
699,gọi,14.470948012232416,0.0001423379708207403
118,bình,14.439087765585342,0.00014476619021531721
32,ban_ngày,14.265718654434247,0.0001587296040296169
2432,xài,14.264242836108274,0.00015885411458495063
593,form,14.07543795069279,0.00017562227766841079
530,dòng,14.03354919949631,0.0001795778976644013
2456,xệ,13.87155963302752,0.00019573818573525372
29,balo,13.666698521916414,0.0002182913968403632
2606,đặt,13.588264710662003,0.00022760393171318934
938,khách,13.546346635456388,0.00023274402320946685
2631,đỏ,13.334894240570843,0.0002605126931353573
948,khô,13.171068482995086,0.0002843045821153212
1910,thiếu,12.948165137614682,0.0003202352093089668
149,bảo,12.948165137614682,0.0003202352093089668
1388,ngủ,12.65322799864084,0.0003749177782944247
2607,đặt_hàng,12.628257403486764,0.00037995920645035765
2133,trả,12.37963493883792,0.00043404200514205756
1540,nói_chung,12.316609327217122,0.0004489454703589664
1605,pamper,12.296453122141191,0.0004538199007978456
1895,thay,11.8983371559633,0.0005618407805585939
560,dễ_chịu,11.88990825688073,0.0005643890137352352
98,bán,11.009174311926609,0.0009066202353836777
2390,vừa_vặn,10.899082568807337,0.0009621190033482819
2356,vạch,10.899082568807337,0.0009621190033482819
821,hình,10.85446111248864,0.0009855803908851576
2656,đủ,10.853211009174313,0.0009862459456512819
522,dáng,10.57670744138634,0.0011452144570225718
1183,merries,10.519934307396078,0.0011809368244376291
1758,rửa,10.396831464492017,0.0012623173397633318
1774,ship,9.932868648464982,0.0016235331424361097
189,bộ,9.929667855929326,0.001626358788696266
939,khách_hàng,9.92155667833769,0.0016335416316516338
1744,rẻ,9.716813721188224,0.0018258979619743632
2364,vận_chuyển,9.577728616768244,0.001969519177791116
2169,tuy_nhiên,9.407568035090968,0.0021609165074192092
2563,đùi,9.206781410909848,0.002411202456062419
171,bề_mặt,8.91743119266055,0.0028246153533292586
254,chun,8.91743119266055,0.0028246153533292586
121,bí,8.91743119266055,0.0028246153533292586
467,cứng,8.889929493713897,0.002867478051740071
633,giá_thành,8.780712321996724,0.003044322943572055
2554,đóng,8.780712321996724,0.003044322943572055
834,hôm,8.571559237923651,0.003414546119604
1050,liên_hệ,8.074074074074073,0.004490304574811462
2582,đại,8.074074074074073,0.004490304574811462
1470,nhầm,8.074074074074073,0.004490304574811462
487,dc,7.9684478056037715,0.004759973812986549
810,hâm,7.965771888096046,0.004767015820835025
2492,ôm,7.928417714350434,0.0048664334711344065
1290,mềm_mỏng,7.926605504587155,0.004871310022847349
1304,mỗi_tội,7.926605504587155,0.004871310022847349
833,hôi,7.926605504587155,0.004871310022847349
2061,tiểu,7.926605504587155,0.004871310022847349
2110,trào,7.926605504587155,0.004871310022847349
309,chậm,7.897653110244063,0.004949897934150002
404,cân,7.889950730547058,0.0049710218738510115
2404,xem,7.446977419454484,0.0063543068232170905
1370,ngăn,7.446977419454484,0.0063543068232170905
910,kh,7.446977419454484,0.0063543068232170905
1089,làm_ăn,7.446977419454484,0.0063543068232170905
1078,luong,7.410138790872733,0.006485731974820935
2671,ướt,7.382825148407985,0.006584964925390236
1909,thiết_kế,7.2810752787817,0.006968481058952341
33,ban_đêm,7.2810752787817,0.006968481058952341
359,co_giãn,7.2810752787817,0.006968481058952341
2647,độ,7.2810752787817,0.006968481058952341
1028,lai,7.235474006116208,0.007147693664096002
2401,xe,7.219543882792671,0.007211402957772524
2593,đầy,7.089976214746856,0.007751627599935176
2595,đầy_đủ,7.064814814814815,0.007861243882358303
1233,mát,7.051138294257559,0.00792148965578252
945,khó_chịu,7.016774599748155,0.008074955957481677
1249,móp,6.95727921415995,0.008347888365592363
2682,ẩm,6.93577981651376,0.008448821909033814
552,dầy,6.93577981651376,0.008448821909033814
1271,mẫu,6.878702595695016,0.008722885999082816
2539,đánh_giá,6.656662187625491,0.009878577895463996
2661,đựng,6.474082568807341,0.010945880109147696
1414,nhiệt,6.474082568807341,0.010945880109147696
1474,nhận_xét,6.474082568807341,0.010945880109147696
797,hàg,6.474082568807341,0.010945880109147696
2397,xa,6.37978379330741,0.01154274919500102
958,khỏi,6.32661399932042,0.011893918842520178
1876,tem,6.314128701743382,0.011977959113976405
875,hỏi,6.314128701743382,0.011977959113976405
1964,thông_tin,6.314128701743382,0.011977959113976405
165,bằng,6.291199456337069,0.012133891004884802
1707,rat,6.266628912296597,0.012303300396338224
1236,mã,6.25484465256541,0.012385410917294832
1558,nặng,6.158304663608561,0.013079651164672036
2232,tạm,6.158304663608561,0.013079651164672036
2384,vỡ,6.055555555555557,0.013862613498838139
2306,verygood,6.055555555555557,0.013862613498838139
1514,nsx,6.055555555555557,0.013862613498838139
713,hag,6.055555555555557,0.013862613498838139
707,gỗ,6.055555555555557,0.013862613498838139
650,giải_thích,6.055555555555557,0.013862613498838139
1248,món,6.055555555555557,0.013862613498838139
2141,trắng,6.055555555555557,0.013862613498838139
278,chính,5.952928559293239,0.014692856977056488
2365,vận_động,5.944954128440365,0.014759475366397037
1054,liên_tục,5.944954128440365,0.014759475366397037
436,cải_tiến,5.944954128440365,0.014759475366397037
1883,tham,5.944954128440365,0.014759475366397037
2541,đáy,5.944954128440365,0.014759475366397037
909,kg,5.70850762182619,0.016882886050021154
1162,ma,5.648223656888286,0.01747306338417019
299,chả,5.509268697851777,0.018915954487038287
199,bụng,5.4638879450296365,0.019413404294086507
2207,tôi,5.412510425354464,0.019992944059314923
1063,lock,5.4074357231849595,0.020051149357404024
2677,ấm,5.4074357231849595,0.020051149357404024
95,bàn,5.380233699550722,0.020366149732295332
2375,vị,5.380233699550722,0.020366149732295332
1201,mk,5.380233699550722,0.020366149732295332
1694,quảng_cáo,5.362854378111658,0.02057007890660249
2297,uống,5.3505403479111235,0.02071584975642179
179,bịch,5.26447326795318,0.021765008252513474
1814,sài,5.259967153698039,0.021821430618367298
1383,ngọt,5.259967153698039,0.021821430618367298
60,biết,5.229868809463134,0.02220220696204629
789,huggies,5.186997394948461,0.022756500585868998
632,giá_cả,5.095330662431152,0.023990339938632036
1234,máy,5.046296296296297,0.024678635696853763
238,chinh,5.046296296296297,0.024678635696853763
2368,vậy_mà,5.046296296296297,0.024678635696853763
659,giỏ,5.046296296296297,0.024678635696853763
2575,đơn_vị,5.046296296296297,0.024678635696853763
207,bực_mình,5.046296296296297,0.024678635696853763
2067,tks,5.046296296296297,0.024678635696853763
1937,thành_công,5.046296296296297,0.024678635696853763
1622,phom,4.954128440366972,0.026028441893931217
943,khít,4.954128440366972,0.026028441893931217
592,fom,4.954128440366972,0.026028441893931217
2533,đái,4.954128440366972,0.026028441893931217
1836,sản,4.954128440366972,0.026028441893931217
1797,so_sánh,4.954128440366972,0.026028441893931217
55,bim,4.954128440366972,0.026028441893931217
2098,trung,4.954128440366972,0.026028441893931217
1827,sơ_sinh,4.954128440366972,0.026028441893931217
571,dồn,4.954128440366972,0.026028441893931217
1265,mất,4.942018348623855,0.02621141192419781
518,dày,4.908363064899762,0.026726958684112803
2573,đơn,4.889456777538669,0.027021186887372973
1966,thùng,4.848119166117009,0.027676295067961643
1646,phần,4.7392490655793384,0.02948193726121157
229,chat,4.7392490655793384,0.02948193726121157
1130,lắm,4.738192320761124,0.029500052727646678
