màn_hình 	 646.7650925409852 	 1.1288662140385863e-142
pin 	 628.7043652318932 	 9.563359632252471e-139
cảm_ứng 	 587.162155849536 	 1.0379641947109162e-129
các 	 564.7859073230732 	 7.647703680772545e-125
màu_sắc 	 495.48008784181684 	 9.149993885658693e-110
nhạy 	 448.8023767551356 	 1.3144749079792181e-99
đẹp 	 436.80019016907715 	 5.380887021889611e-97
đúng 	 411.58272913471995 	 1.6580918610803913e-91
chụp 	 394.3950661043828 	 9.142808082959595e-88
chức_năng 	 389.0802709208327 	 1.3125141446006689e-86
rực_rỡ 	 381.94106178790764 	 4.7028853235333555e-85
nét 	 365.02703122527623 	 2.2645563172825987e-81
cấu_hình 	 359.9647785910324 	 2.8658491155892554e-80
shop 	 349.65565210451945 	 5.036471048763074e-78
hoạt_động 	 327.9574506534465 	 2.6770806643293677e-73
quảng_cáo 	 323.9309299386905 	 2.016859520628934e-72
camera 	 320.7001940724277 	 1.0194931810175051e-71
sáng 	 316.3328000686196 	 9.11404087971796e-71
ổn_định 	 264.65087148435435 	 1.6625359693707826e-59
ứng_dụng 	 263.7354808938146 	 2.632039390304482e-59
trâu 	 251.07495788316584 	 1.513878913231627e-56
mạnh_mẽ 	 247.94676485217354 	 7.2789829743544555e-56
web 	 240.57231782919268 	 2.950633712841483e-54
hình 	 231.48177008170686 	 2.832680897832217e-52
game 	 204.10770922662363 	 2.651441952977712e-46
sắt 	 202.79279512515348 	 5.133364079649069e-46
hài_lòng 	 193.0402117491667 	 6.898353580904925e-44
máy 	 191.75112915439578 	 1.3185796272388547e-43
vừa_ý 	 184.49332694486978 	 5.0630230192535164e-42
chơi 	 182.93374654919893 	 1.1088999280918367e-41
thật 	 156.6414793667632 	 6.130444830716031e-36
mượt 	 152.25832118866438 	 5.563757796534304e-35
phim 	 141.59747999771196 	 1.1909552434779869e-32
loa 	 138.11885171825355 	 6.864305982798806e-32
hẹn 	 131.742110655457 	 1.703749298779486e-30
nói_chung 	 129.94015226252603 	 4.223208721895562e-30
test 	 128.75948990715005 	 7.655484038223284e-30
chạy 	 124.61529624093662 	 6.178297839116711e-29
cơ_bản 	 121.97979366138395 	 2.332009251032614e-28
mong_đợi 	 121.15784435061785 	 3.5290617339464787e-28
giới_thiệu 	 112.34139568581631 	 3.0078949481806264e-26
lên 	 108.5559855232442 	 2.030336304328926e-25
xem 	 107.40066051785578 	 3.636853945050539e-25
êm_ái 	 107.27362181598016 	 3.8776123361561806e-25
uy_tín 	 102.8026704675458 	 3.702500992672947e-24
